year,month,day_of_month,day_of_week,fl_date,mkt_unique_carrier,origin_airport_id,dest_airport_id,crs_dep_time,dep_time,dep_delay,dep_del15,taxi_out,taxi_in,crs_arr_time,arr_time,arr_delay,arr_del15,crs_elapsed_time,actual_elapsed_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,origin_ca,is_weekday,external_cause,TMAX,TMIN,TAVG,PRCP,AWND,WSF2,WT01,WT08
2020,10,15,4,2020-10-15,UA,10800,14771,810,810.0,0.0,0.0,14.0,4.0,934,923.0,-11.0,0.0,84.0,73.0,326.0,,,,,,1,1,0,91.0,62.0,74.0,0.0,3.8,10.1,0,0.0
2020,10,15,4,2020-10-15,AS,14747,14771,2130,2120.0,-10.0,0.0,15.0,1.0,2340,2314.0,-26.0,0.0,130.0,114.0,679.0,,,,,,0,1,0,91.0,62.0,74.0,0.0,3.8,10.1,0,0.0
2020,10,15,4,2020-10-15,UA,12264,14771,1045,1039.0,-6.0,0.0,12.0,5.0,1330,1327.0,-3.0,0.0,345.0,348.0,2419.0,,,,,,0,1,0,91.0,62.0,74.0,0.0,3.8,10.1,0,0.0
2020,10,15,4,2020-10-15,UA,12266,14771,1530,1524.0,-6.0,0.0,13.0,7.0,1735,1721.0,-14.0,0.0,245.0,237.0,1635.0,,,,,,0,1,0,91.0,62.0,74.0,0.0,3.8,10.1,0,0.0
2020,10,15,4,2020-10-15,AS,12892,14771,1305,1304.0,-1.0,0.0,20.0,3.0,1416,1418.0,2.0,0.0,71.0,74.0,337.0,,,,,,1,1,0,91.0,62.0,74.0,0.0,3.8,10.1,0,0.0
2020,10,15,4,2020-10-15,AS,14908,14771,1805,1759.0,-6.0,0.0,10.0,5.0,1930,1913.0,-17.0,0.0,85.0,74.0,372.0,,,,,,1,1,0,91.0,62.0,74.0,0.0,3.8,10.1,0,0.0
2020,10,15,4,2020-10-15,B6,11618,14771,945,935.0,-10.0,0.0,14.0,15.0,1314,1258.0,-16.0,0.0,389.0,383.0,2565.0,,,,,,0,1,0,91.0,62.0,74.0,0.0,3.8,10.1,0,0.0
2020,10,15,4,2020-10-15,AS,10423,14771,1540,1540.0,0.0,0.0,15.0,3.0,1727,1727.0,0.0,0.0,227.0,227.0,1504.0,,,,,,0,1,0,91.0,62.0,74.0,0.0,3.8,10.1,0,0.0
2020,10,15,4,2020-10-15,UA,14057,14771,756,749.0,-7.0,0.0,9.0,2.0,950,922.0,-28.0,0.0,114.0,93.0,550.0,,,,,,0,1,0,91.0,62.0,74.0,0.0,3.8,10.1,0,0.0
2020,10,15,4,2020-10-15,WN,14679,14771,1530,1524.0,-6.0,0.0,12.0,5.0,1705,1643.0,-22.0,0.0,95.0,79.0,447.0,,,,,,1,1,0,91.0,62.0,74.0,0.0,3.8,10.1,0,0.0
2020,10,15,4,2020-10-15,UA,14747,14771,715,712.0,-3.0,0.0,13.0,8.0,926,908.0,-18.0,0.0,131.0,116.0,679.0,,,,,,0,1,0,91.0,62.0,74.0,0.0,3.8,10.1,0,0.0
2020,10,15,4,2020-10-15,AS,10721,14771,1830,1820.0,-10.0,0.0,16.0,3.0,2216,2147.0,-29.0,0.0,406.0,387.0,2704.0,,,,,,0,1,0,91.0,62.0,74.0,0.0,3.8,10.1,0,0.0
2020,10,15,4,2020-10-15,AS,12892,14771,1850,2100.0,130.0,1.0,11.0,3.0,2000,2205.0,125.0,1.0,70.0,65.0,337.0,0.0,0.0,0.0,0.0,125.0,1,1,1,91.0,62.0,74.0,0.0,3.8,10.1,0,0.0
2020,10,15,4,2020-10-15,F9,12889,14771,700,651.0,-9.0,0.0,22.0,9.0,838,828.0,-10.0,0.0,98.0,97.0,414.0,,,,,,0,1,0,91.0,62.0,74.0,0.0,3.8,10.1,0,0.0
2020,10,16,5,2020-10-16,DL,14747,14771,1510,1504.0,-6.0,0.0,10.0,4.0,1721,1658.0,-23.0,0.0,131.0,114.0,679.0,,,,,,0,1,0,94.0,63.0,78.0,0.0,7.6,16.1,0,1.0
2020,10,16,5,2020-10-16,AS,10423,14771,1540,1535.0,-5.0,0.0,14.0,9.0,1727,1725.0,-2.0,0.0,227.0,230.0,1504.0,,,,,,0,1,0,94.0,63.0,78.0,0.0,7.6,16.1,0,1.0
2020,10,16,5,2020-10-16,UA,13891,14771,615,610.0,-5.0,0.0,10.0,3.0,740,722.0,-18.0,0.0,85.0,72.0,363.0,,,,,,1,1,0,94.0,63.0,78.0,0.0,7.6,16.1,0,1.0
2020,10,16,5,2020-10-16,WN,11292,14771,1950,1945.0,-5.0,0.0,12.0,3.0,2130,2113.0,-17.0,0.0,160.0,148.0,967.0,,,,,,0,1,0,94.0,63.0,78.0,0.0,7.6,16.1,0,1.0
2020,10,16,5,2020-10-16,UA,13930,14771,1750,1745.0,-5.0,0.0,19.0,3.0,2036,2016.0,-20.0,0.0,286.0,271.0,1846.0,,,,,,0,1,0,94.0,63.0,78.0,0.0,7.6,16.1,0,1.0
2020,10,16,5,2020-10-16,AS,14057,14771,700,656.0,-4.0,0.0,15.0,5.0,840,838.0,-2.0,0.0,100.0,102.0,550.0,,,,,,0,1,0,94.0,63.0,78.0,0.0,7.6,16.1,0,1.0
2020,10,16,5,2020-10-16,AS,10721,14771,1830,1819.0,-11.0,0.0,16.0,3.0,2216,2138.0,-38.0,0.0,406.0,379.0,2704.0,,,,,,0,1,0,94.0,63.0,78.0,0.0,7.6,16.1,0,1.0
2020,10,16,5,2020-10-16,AA,11057,14771,1125,1133.0,8.0,0.0,21.0,7.0,1358,1424.0,26.0,1.0,333.0,351.0,2296.0,8.0,0.0,18.0,0.0,0.0,0,1,1,94.0,63.0,78.0,0.0,7.6,16.1,0,1.0
2020,10,16,5,2020-10-16,UA,13930,14771,1955,1947.0,-8.0,0.0,25.0,4.0,2234,2228.0,-6.0,0.0,279.0,281.0,1846.0,,,,,,0,1,0,94.0,63.0,78.0,0.0,7.6,16.1,0,1.0
2020,10,16,5,2020-10-16,UA,10721,14771,1820,1954.0,94.0,1.0,14.0,3.0,2151,2320.0,89.0,1.0,391.0,386.0,2704.0,10.0,0.0,0.0,0.0,79.0,0,1,1,94.0,63.0,78.0,0.0,7.6,16.1,0,1.0
2020,10,16,5,2020-10-16,B6,10721,14771,1825,1818.0,-7.0,0.0,22.0,5.0,2158,2154.0,-4.0,0.0,393.0,396.0,2704.0,,,,,,0,1,0,94.0,63.0,78.0,0.0,7.6,16.1,0,1.0
2020,10,16,5,2020-10-16,AS,14679,14771,1300,1254.0,-6.0,0.0,14.0,3.0,1426,1413.0,-13.0,0.0,86.0,79.0,447.0,,,,,,1,1,0,94.0,63.0,78.0,0.0,7.6,16.1,0,1.0
2020,10,16,5,2020-10-16,UA,13930,14771,1435,1434.0,-1.0,0.0,29.0,10.0,1707,1708.0,1.0,0.0,272.0,274.0,1846.0,,,,,,0,1,0,94.0,63.0,78.0,0.0,7.6,16.1,0,1.0
2020,10,16,5,2020-10-16,DL,12892,14771,826,822.0,-4.0,0.0,11.0,3.0,955,926.0,-29.0,0.0,89.0,64.0,337.0,,,,,,1,1,0,94.0,63.0,78.0,0.0,7.6,16.1,0,1.0
2020,10,16,5,2020-10-16,AA,11298,14771,1655,1710.0,15.0,1.0,30.0,4.0,1838,1901.0,23.0,1.0,223.0,231.0,1464.0,15.0,0.0,8.0,0.0,0.0,0,1,1,94.0,63.0,78.0,0.0,7.6,16.1,0,1.0
2020,10,16,5,2020-10-16,UA,11603,14771,1500,1450.0,-10.0,0.0,10.0,4.0,1640,1620.0,-20.0,0.0,100.0,90.0,451.0,,,,,,0,1,0,94.0,63.0,78.0,0.0,7.6,16.1,0,1.0
2020,10,16,5,2020-10-16,AS,12889,14771,1535,1541.0,6.0,0.0,14.0,4.0,1701,1706.0,5.0,0.0,86.0,85.0,414.0,,,,,,0,1,0,94.0,63.0,78.0,0.0,7.6,16.1,0,1.0
2020,10,16,5,2020-10-16,DL,13487,14771,1555,1548.0,-7.0,0.0,12.0,6.0,1800,1756.0,-4.0,0.0,245.0,248.0,1589.0,,,,,,0,1,0,94.0,63.0,78.0,0.0,7.6,16.1,0,1.0
2020,10,16,5,2020-10-16,AA,11298,14771,900,857.0,-3.0,0.0,18.0,7.0,1050,1036.0,-14.0,0.0,230.0,219.0,1464.0,,,,,,0,1,0,94.0,63.0,78.0,0.0,7.6,16.1,0,1.0
2020,10,16,5,2020-10-16,F9,11292,14771,830,820.0,-10.0,0.0,11.0,10.0,1015,949.0,-26.0,0.0,165.0,149.0,967.0,,,,,,0,1,0,94.0,63.0,78.0,0.0,7.6,16.1,0,1.0
2020,10,16,5,2020-10-16,UA,11603,14771,805,804.0,-1.0,0.0,13.0,3.0,948,929.0,-19.0,0.0,103.0,85.0,451.0,,,,,,0,1,0,94.0,63.0,78.0,0.0,7.6,16.1,0,1.0
2020,10,16,5,2020-10-16,DL,10397,14771,1006,1005.0,-1.0,0.0,17.0,4.0,1220,1218.0,-2.0,0.0,314.0,313.0,2139.0,,,,,,0,1,0,94.0,63.0,78.0,0.0,7.6,16.1,0,1.0
2020,10,16,5,2020-10-16,UA,12892,14771,815,813.0,-2.0,0.0,36.0,4.0,950,944.0,-6.0,0.0,95.0,91.0,337.0,,,,,,1,1,0,94.0,63.0,78.0,0.0,7.6,16.1,0,1.0
2020,10,16,5,2020-10-16,B6,12478,14771,800,755.0,-5.0,0.0,22.0,5.0,1116,1113.0,-3.0,0.0,376.0,378.0,2586.0,,,,,,0,1,0,94.0,63.0,78.0,0.0,7.6,16.1,0,1.0
2020,10,16,5,2020-10-16,AS,14869,14771,900,859.0,-1.0,0.0,12.0,3.0,1011,955.0,-16.0,0.0,131.0,116.0,599.0,,,,,,0,1,0,94.0,63.0,78.0,0.0,7.6,16.1,0,1.0
2020,10,16,5,2020-10-16,AA,11298,14771,1450,1445.0,-5.0,0.0,16.0,6.0,1633,1629.0,-4.0,0.0,223.0,224.0,1464.0,,,,,,0,1,0,94.0,63.0,78.0,0.0,7.6,16.1,0,1.0
2020,10,16,5,2020-10-16,AA,14107,14771,817,811.0,-6.0,0.0,15.0,13.0,1019,1015.0,-4.0,0.0,122.0,124.0,651.0,,,,,,0,1,0,94.0,63.0,78.0,0.0,7.6,16.1,0,1.0
2020,10,17,6,2020-10-17,AS,14747,14771,750,742.0,-8.0,0.0,15.0,3.0,1003,935.0,-28.0,0.0,133.0,113.0,679.0,,,,,,0,0,0,91.0,61.0,73.0,0.0,3.8,18.1,0,0.0
2020,10,17,6,2020-10-17,UA,14489,14771,1355,1349.0,-6.0,0.0,14.0,6.0,1533,1520.0,-13.0,0.0,98.0,91.0,462.0,,,,,,0,0,0,91.0,61.0,73.0,0.0,3.8,18.1,0,0.0
2020,10,17,6,2020-10-17,B6,12478,14771,800,749.0,-11.0,0.0,17.0,8.0,1116,1121.0,5.0,0.0,376.0,392.0,2586.0,,,,,,0,0,0,91.0,61.0,73.0,0.0,3.8,18.1,0,0.0
2020,10,17,6,2020-10-17,AS,14869,14771,900,854.0,-6.0,0.0,9.0,3.0,1011,939.0,-32.0,0.0,131.0,105.0,599.0,,,,,,0,0,0,91.0,61.0,73.0,0.0,3.8,18.1,0,0.0
2020,10,17,6,2020-10-17,DL,14869,14771,820,813.0,-7.0,0.0,16.0,6.0,921,906.0,-15.0,0.0,121.0,113.0,599.0,,,,,,0,0,0,91.0,61.0,73.0,0.0,3.8,18.1,0,0.0
2020,10,17,6,2020-10-17,AS,14262,14771,1605,1555.0,-10.0,0.0,11.0,4.0,1727,1716.0,-11.0,0.0,82.0,81.0,421.0,,,,,,1,0,0,91.0,61.0,73.0,0.0,3.8,18.1,0,0.0
2020,10,17,6,2020-10-17,AS,14747,14771,2130,2129.0,-1.0,0.0,12.0,3.0,2340,2318.0,-22.0,0.0,130.0,109.0,679.0,,,,,,0,0,0,91.0,61.0,73.0,0.0,3.8,18.1,0,0.0
2020,10,17,6,2020-10-17,WN,13232,14771,940,939.0,-1.0,0.0,15.0,4.0,1220,1230.0,10.0,0.0,280.0,291.0,1855.0,,,,,,0,0,0,91.0,61.0,73.0,0.0,3.8,18.1,0,0.0
2020,10,17,6,2020-10-17,UA,13830,14771,930,918.0,-12.0,0.0,8.0,4.0,1732,1707.0,-25.0,0.0,302.0,289.0,2338.0,,,,,,0,0,0,91.0,61.0,73.0,0.0,3.8,18.1,0,0.0
2020,10,17,6,2020-10-17,UA,11292,14771,1930,1928.0,-2.0,0.0,12.0,5.0,2122,2052.0,-30.0,0.0,172.0,144.0,967.0,,,,,,0,0,0,91.0,61.0,73.0,0.0,3.8,18.1,0,0.0
2020,10,17,6,2020-10-17,UA,10157,14771,1415,1412.0,-3.0,0.0,12.0,3.0,1522,1511.0,-11.0,0.0,67.0,59.0,250.0,,,,,,1,0,0,91.0,61.0,73.0,0.0,3.8,18.1,0,0.0
2020,10,17,6,2020-10-17,UA,14747,14771,1452,1448.0,-4.0,0.0,14.0,3.0,1706,1640.0,-26.0,0.0,134.0,112.0,679.0,,,,,,0,0,0,91.0,61.0,73.0,0.0,3.8,18.1,0,0.0
2020,10,17,6,2020-10-17,UA,10849,14771,1600,1555.0,-5.0,0.0,25.0,3.0,1732,1721.0,-11.0,0.0,152.0,146.0,807.0,,,,,,0,0,0,91.0,61.0,73.0,0.0,3.8,18.1,0,0.0
2020,10,17,6,2020-10-17,AA,11298,14771,1050,1056.0,6.0,0.0,30.0,9.0,1239,1256.0,17.0,1.0,229.0,240.0,1464.0,6.0,0.0,11.0,0.0,0.0,0,0,1,91.0,61.0,73.0,0.0,3.8,18.1,0,0.0
2020,10,17,6,2020-10-17,UA,14908,14771,1600,1552.0,-8.0,0.0,10.0,5.0,1732,1708.0,-24.0,0.0,92.0,76.0,372.0,,,,,,1,0,0,91.0,61.0,73.0,0.0,3.8,18.1,0,0.0
2020,10,17,6,2020-10-17,UA,12339,14771,802,758.0,-4.0,0.0,11.0,6.0,949,936.0,-13.0,0.0,287.0,278.0,1943.0,,,,,,0,0,0,91.0,61.0,73.0,0.0,3.8,18.1,0,0.0
2020,10,17,6,2020-10-17,DL,11433,14771,2047,2040.0,-7.0,0.0,13.0,6.0,2255,2243.0,-12.0,0.0,308.0,303.0,2079.0,,,,,,0,0,0,91.0,61.0,73.0,0.0,3.8,18.1,0,0.0
2020,10,17,6,2020-10-17,UA,12892,14771,1900,1901.0,1.0,0.0,15.0,2.0,2028,2007.0,-21.0,0.0,88.0,66.0,337.0,,,,,,1,0,0,91.0,61.0,73.0,0.0,3.8,18.1,0,0.0
2020,10,17,6,2020-10-17,DL,11433,14771,830,823.0,-7.0,0.0,11.0,6.0,1039,1028.0,-11.0,0.0,309.0,305.0,2079.0,,,,,,0,0,0,91.0,61.0,73.0,0.0,3.8,18.1,0,0.0
2020,10,17,6,2020-10-17,UA,10800,14771,810,805.0,-5.0,0.0,9.0,3.0,934,910.0,-24.0,0.0,84.0,65.0,326.0,,,,,,1,0,0,91.0,61.0,73.0,0.0,3.8,18.1,0,0.0
2020,10,17,6,2020-10-17,UA,11618,14771,900,855.0,-5.0,0.0,24.0,5.0,1220,1223.0,3.0,0.0,380.0,388.0,2565.0,,,,,,0,0,0,91.0,61.0,73.0,0.0,3.8,18.1,0,0.0
2020,10,17,6,2020-10-17,AS,13930,14771,1730,1722.0,-8.0,0.0,18.0,3.0,2020,1956.0,-24.0,0.0,290.0,274.0,1846.0,,,,,,0,0,0,91.0,61.0,73.0,0.0,3.8,18.1,0,0.0
2020,10,17,6,2020-10-17,DL,10397,14771,820,821.0,1.0,0.0,14.0,3.0,1025,1023.0,-2.0,0.0,305.0,302.0,2139.0,,,,,,0,0,0,91.0,61.0,73.0,0.0,3.8,18.1,0,0.0
2020,10,17,6,2020-10-17,AS,10713,14771,1500,1451.0,-9.0,0.0,13.0,3.0,1544,1524.0,-20.0,0.0,104.0,93.0,522.0,,,,,,0,0,0,91.0,61.0,73.0,0.0,3.8,18.1,0,0.0
2020,10,17,6,2020-10-17,WN,10800,14771,1505,1503.0,-2.0,0.0,8.0,4.0,1630,1607.0,-23.0,0.0,85.0,64.0,326.0,,,,,,1,0,0,91.0,61.0,73.0,0.0,3.8,18.1,0,0.0
2020,10,17,6,2020-10-17,AS,14057,14771,1520,1519.0,-1.0,0.0,9.0,3.0,1659,1651.0,-8.0,0.0,99.0,92.0,550.0,,,,,,0,0,0,91.0,61.0,73.0,0.0,3.8,18.1,0,0.0
2020,10,17,6,2020-10-17,UA,10721,14771,1345,1350.0,5.0,0.0,11.0,9.0,1714,1725.0,11.0,0.0,389.0,395.0,2704.0,,,,,,0,0,0,91.0,61.0,73.0,0.0,3.8,18.1,0,0.0
2020,10,17,6,2020-10-17,WN,12892,14771,900,857.0,-3.0,0.0,8.0,3.0,1030,1000.0,-30.0,0.0,90.0,63.0,337.0,,,,,,1,0,0,91.0,61.0,73.0,0.0,3.8,18.1,0,0.0
2020,10,17,6,2020-10-17,B6,11697,14771,1020,1010.0,-10.0,0.0,12.0,5.0,1325,1305.0,-20.0,0.0,365.0,355.0,2584.0,,,,,,0,0,0,91.0,61.0,73.0,0.0,3.8,18.1,0,0.0
2020,10,17,6,2020-10-17,UA,12758,14771,915,909.0,-6.0,0.0,9.0,3.0,1719,1704.0,-15.0,0.0,304.0,295.0,2367.0,,,,,,0,0,0,91.0,61.0,73.0,0.0,3.8,18.1,0,0.0
2020,10,18,7,2020-10-18,UA,11292,14771,1200,1211.0,11.0,0.0,14.0,5.0,1343,1338.0,-5.0,0.0,163.0,147.0,967.0,,,,,,0,0,0,83.0,58.0,70.0,0.0,8.5,25.1,0,0.0
2020,10,18,7,2020-10-18,UA,11638,14771,1436,1432.0,-4.0,0.0,9.0,4.0,1535,1517.0,-18.0,0.0,59.0,45.0,158.0,,,,,,1,0,0,83.0,58.0,70.0,0.0,8.5,25.1,0,0.0
2020,10,18,7,2020-10-18,AS,12892,14771,1850,1847.0,-3.0,0.0,14.0,2.0,2000,1957.0,-3.0,0.0,70.0,70.0,337.0,,,,,,1,0,0,83.0,58.0,70.0,0.0,8.5,25.1,0,0.0
2020,10,18,7,2020-10-18,AS,11259,14771,1635,1628.0,-7.0,0.0,8.0,3.0,1840,1808.0,-32.0,0.0,245.0,220.0,1476.0,,,,,,0,0,0,83.0,58.0,70.0,0.0,8.5,25.1,0,0.0
2020,10,18,7,2020-10-18,WN,12892,14771,900,858.0,-2.0,0.0,9.0,3.0,1030,1002.0,-28.0,0.0,90.0,64.0,337.0,,,,,,1,0,0,83.0,58.0,70.0,0.0,8.5,25.1,0,0.0
2020,10,18,7,2020-10-18,DL,13487,14771,1015,1009.0,-6.0,0.0,12.0,4.0,1227,1227.0,0.0,0.0,252.0,258.0,1589.0,,,,,,0,0,0,83.0,58.0,70.0,0.0,8.5,25.1,0,0.0
2020,10,18,7,2020-10-18,AS,11278,14771,1745,1736.0,-9.0,0.0,13.0,4.0,2055,2032.0,-23.0,0.0,370.0,356.0,2442.0,,,,,,0,0,0,83.0,58.0,70.0,0.0,8.5,25.1,0,0.0
2020,10,18,7,2020-10-18,UA,12889,14771,730,915.0,105.0,1.0,11.0,5.0,913,1031.0,78.0,1.0,103.0,76.0,414.0,78.0,0.0,0.0,0.0,0.0,0,0,1,83.0,58.0,70.0,0.0,8.5,25.1,0,0.0
2020,10,18,7,2020-10-18,AA,13930,14771,1000,1005.0,5.0,0.0,30.0,6.0,1243,1313.0,30.0,1.0,283.0,308.0,1846.0,5.0,0.0,25.0,0.0,0.0,0,0,1,83.0,58.0,70.0,0.0,8.5,25.1,0,0.0
2020,10,18,7,2020-10-18,DL,14869,14771,2215,2211.0,-4.0,0.0,18.0,4.0,2314,2303.0,-11.0,0.0,119.0,112.0,599.0,,,,,,0,0,0,83.0,58.0,70.0,0.0,8.5,25.1,0,0.0
2020,10,18,7,2020-10-18,AS,12892,14771,1305,1306.0,1.0,0.0,16.0,3.0,1416,1417.0,1.0,0.0,71.0,71.0,337.0,,,,,,1,0,0,83.0,58.0,70.0,0.0,8.5,25.1,0,0.0
2020,10,18,7,2020-10-18,UA,15376,14771,700,654.0,-6.0,0.0,12.0,5.0,923,859.0,-24.0,0.0,143.0,125.0,751.0,,,,,,0,0,0,83.0,58.0,70.0,0.0,8.5,25.1,0,0.0
2020,10,18,7,2020-10-18,AS,10721,14771,1830,1817.0,-13.0,0.0,15.0,4.0,2216,2204.0,-12.0,0.0,406.0,407.0,2704.0,,,,,,0,0,0,83.0,58.0,70.0,0.0,8.5,25.1,0,0.0
2020,10,18,7,2020-10-18,UA,12266,14771,1420,1420.0,0.0,0.0,15.0,5.0,1626,1608.0,-18.0,0.0,246.0,228.0,1635.0,,,,,,0,0,0,83.0,58.0,70.0,0.0,8.5,25.1,0,0.0
2020,10,18,7,2020-10-18,AA,11298,14771,1450,1452.0,2.0,0.0,15.0,6.0,1633,1626.0,-7.0,0.0,223.0,214.0,1464.0,,,,,,0,0,0,83.0,58.0,70.0,0.0,8.5,25.1,0,0.0
2020,10,18,7,2020-10-18,DL,14747,14771,1510,1649.0,99.0,1.0,11.0,3.0,1721,1839.0,78.0,1.0,131.0,110.0,679.0,78.0,0.0,0.0,0.0,0.0,0,0,1,83.0,58.0,70.0,0.0,8.5,25.1,0,0.0
2020,10,18,7,2020-10-18,UA,12264,14771,1045,1044.0,-1.0,0.0,14.0,3.0,1330,1322.0,-8.0,0.0,345.0,338.0,2419.0,,,,,,0,0,0,83.0,58.0,70.0,0.0,8.5,25.1,0,0.0
2020,10,18,7,2020-10-18,DL,12478,14771,1455,1451.0,-4.0,0.0,19.0,2.0,1827,1818.0,-9.0,0.0,392.0,387.0,2586.0,,,,,,0,0,0,83.0,58.0,70.0,0.0,8.5,25.1,0,0.0
2020,10,18,7,2020-10-18,UA,14057,14771,756,752.0,-4.0,0.0,8.0,4.0,950,923.0,-27.0,0.0,114.0,91.0,550.0,,,,,,0,0,0,83.0,58.0,70.0,0.0,8.5,25.1,0,0.0
2020,10,18,7,2020-10-18,DL,12478,14771,800,755.0,-5.0,0.0,16.0,4.0,1132,1120.0,-12.0,0.0,392.0,385.0,2586.0,,,,,,0,0,0,83.0,58.0,70.0,0.0,8.5,25.1,0,0.0
2020,10,18,7,2020-10-18,DL,10397,14771,2033,2030.0,-3.0,0.0,9.0,15.0,2245,2238.0,-7.0,0.0,312.0,308.0,2139.0,,,,,,0,0,0,83.0,58.0,70.0,0.0,8.5,25.1,0,0.0
2020,10,19,1,2020-10-19,UA,13264,14771,615,614.0,-1.0,0.0,11.0,4.0,741,727.0,-14.0,0.0,86.0,73.0,329.0,,,,,,0,1,0,79.0,55.0,63.0,0.0,10.3,21.9,0,0.0
2020,10,19,1,2020-10-19,UA,10721,14771,820,810.0,-10.0,0.0,13.0,5.0,1146,1139.0,-7.0,0.0,386.0,389.0,2704.0,,,,,,0,1,0,79.0,55.0,63.0,0.0,10.3,21.9,0,0.0
2020,10,19,1,2020-10-19,UA,12264,14771,1045,1039.0,-6.0,0.0,11.0,3.0,1330,1321.0,-9.0,0.0,345.0,342.0,2419.0,,,,,,0,1,0,79.0,55.0,63.0,0.0,10.3,21.9,0,0.0
2020,10,19,1,2020-10-19,AS,12889,14771,1120,1251.0,91.0,1.0,18.0,3.0,1246,1416.0,90.0,1.0,86.0,85.0,414.0,0.0,0.0,90.0,0.0,0.0,0,1,1,79.0,55.0,63.0,0.0,10.3,21.9,0,0.0
2020,10,19,1,2020-10-19,AA,11057,14771,1304,1505.0,121.0,1.0,29.0,6.0,1532,1742.0,130.0,1.0,328.0,337.0,2296.0,121.0,0.0,9.0,0.0,0.0,0,1,1,79.0,55.0,63.0,0.0,10.3,21.9,0,0.0
2020,10,19,1,2020-10-19,UA,10561,14771,630,619.0,-11.0,0.0,12.0,3.0,740,718.0,-22.0,0.0,70.0,59.0,238.0,,,,,,1,1,0,79.0,55.0,63.0,0.0,10.3,21.9,0,0.0
2020,10,19,1,2020-10-19,AS,14908,14771,1345,1335.0,-10.0,0.0,6.0,5.0,1517,1448.0,-29.0,0.0,92.0,73.0,372.0,,,,,,1,1,0,79.0,55.0,63.0,0.0,10.3,21.9,0,0.0
2020,10,19,1,2020-10-19,AS,12892,14771,2115,2108.0,-7.0,0.0,12.0,5.0,2225,2217.0,-8.0,0.0,70.0,69.0,337.0,,,,,,1,1,0,79.0,55.0,63.0,0.0,10.3,21.9,0,0.0
2020,10,19,1,2020-10-19,AA,14107,14771,817,815.0,-2.0,0.0,13.0,6.0,1019,1009.0,-10.0,0.0,122.0,114.0,651.0,,,,,,0,1,0,79.0,55.0,63.0,0.0,10.3,21.9,0,0.0
2020,10,19,1,2020-10-19,UA,14679,14771,739,739.0,0.0,0.0,11.0,5.0,924,900.0,-24.0,0.0,105.0,81.0,447.0,,,,,,1,1,0,79.0,55.0,63.0,0.0,10.3,21.9,0,0.0
2020,10,19,1,2020-10-19,B6,12478,14771,1700,1652.0,-8.0,0.0,14.0,4.0,2022,2008.0,-14.0,0.0,382.0,376.0,2586.0,,,,,,0,1,0,79.0,55.0,63.0,0.0,10.3,21.9,0,0.0
2020,10,19,1,2020-10-19,DL,14869,14771,2215,2228.0,13.0,0.0,11.0,5.0,2314,2320.0,6.0,0.0,119.0,112.0,599.0,,,,,,0,1,0,79.0,55.0,63.0,0.0,10.3,21.9,0,0.0
2020,10,19,1,2020-10-19,AS,14908,14771,1125,1108.0,-17.0,0.0,9.0,2.0,1257,1219.0,-38.0,0.0,92.0,71.0,372.0,,,,,,1,1,0,79.0,55.0,63.0,0.0,10.3,21.9,0,0.0
2020,10,19,1,2020-10-19,UA,12266,14771,1530,1634.0,64.0,1.0,13.0,5.0,1735,1812.0,37.0,1.0,245.0,218.0,1635.0,37.0,0.0,0.0,0.0,0.0,0,1,1,79.0,55.0,63.0,0.0,10.3,21.9,0,0.0
2020,10,19,1,2020-10-19,DL,13487,14771,836,835.0,-1.0,0.0,8.0,4.0,1039,1039.0,0.0,0.0,243.0,244.0,1589.0,,,,,,0,1,0,79.0,55.0,63.0,0.0,10.3,21.9,0,0.0
2020,10,19,1,2020-10-19,UA,11292,14771,1005,1002.0,-3.0,0.0,16.0,6.0,1149,1134.0,-15.0,0.0,164.0,152.0,967.0,,,,,,0,1,0,79.0,55.0,63.0,0.0,10.3,21.9,0,0.0
2020,10,19,1,2020-10-19,AS,11259,14771,1635,1630.0,-5.0,0.0,20.0,4.0,1840,1815.0,-25.0,0.0,245.0,225.0,1476.0,,,,,,0,1,0,79.0,55.0,63.0,0.0,10.3,21.9,0,0.0
2020,10,19,1,2020-10-19,UA,12264,14771,700,650.0,-10.0,0.0,11.0,3.0,947,939.0,-8.0,0.0,347.0,349.0,2419.0,,,,,,0,1,0,79.0,55.0,63.0,0.0,10.3,21.9,0,0.0
2020,10,19,1,2020-10-19,AS,11884,14771,1755,1746.0,-9.0,0.0,8.0,6.0,2008,1942.0,-26.0,0.0,133.0,116.0,733.0,,,,,,0,1,0,79.0,55.0,63.0,0.0,10.3,21.9,0,0.0
2020,10,19,1,2020-10-19,UA,14893,14771,1055,1052.0,-3.0,0.0,11.0,3.0,1158,1136.0,-22.0,0.0,63.0,44.0,86.0,,,,,,1,1,0,79.0,55.0,63.0,0.0,10.3,21.9,0,0.0
2020,10,19,1,2020-10-19,AA,13930,14771,820,815.0,-5.0,0.0,20.0,7.0,1101,1059.0,-2.0,0.0,281.0,284.0,1846.0,,,,,,0,1,0,79.0,55.0,63.0,0.0,10.3,21.9,0,0.0
2020,10,19,1,2020-10-19,AS,14057,14771,1310,1305.0,-5.0,0.0,11.0,2.0,1450,1440.0,-10.0,0.0,100.0,95.0,550.0,,,,,,0,1,0,79.0,55.0,63.0,0.0,10.3,21.9,0,0.0
